m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,target
-0.580682034805259,-0.359972833450174,-0.300681291286592,-0.0540531530948596,0.0087522319929503,0.0715230760195988,0.134011651140983,0.317329025824637,0.580621908577479,0.755244227379332,1.0661908469278,1.55587383855375,1.15339125461336,1.35309174236354,1.63788094591317,1.74536639888719,1.31749516160891,1.74592103401485,1.6472677651601,1.18601534820579,1.21513167954302,1.36281805071797,1.27426358138412,0.64481186798387,0.464008078706729,-0.489698680488985,-0.58062190857748,-0.543196025882592,-0.594843443647276,-0.69090098927958,-0.734932021899105,-0.84898526688022,-0.880489536088791,-0.953724677813376,-0.99317364735402,-0.999961698484068,-0.980609622901507,-0.948315500964308,-0.872056696250402,-0.764904848314393,Swell_with_Oscillatory_Transient
-0.814028313540006,-0.932899468871846,-0.953671787420924,-0.998528538847892,-0.999963222127026,-0.997451507408166,-0.991003307281814,-0.948371289497889,-0.926585112501673,-0.872142745979992,-0.723070877429325,-0.528565806381105,-0.418003486427072,-0.300849001788904,-0.240373798013682,-0.116819865641442,0.0085763857967681,0.256987683745868,0.317162256985459,0.433523778189674,0.543048370437286,0.59470207666103,0.690773845924689,0.908445422320358,0.953671787420924,1.01330546499807,1.45731235121621,1.51844255105266,0.874572516317298,1.22322795870152,1.69167648916787,0.366877778823849,0.341023673216926,0.94764728624662,-0.185295439192046,0.540057285374704,-0.8860781354271,-0.277196547624322,-1.14399170197942,-0.770978468536045,Swell_with_Oscillatory_Transient
-0.793550774982105,-0.617291116931886,-0.566673545841497,-0.343964309771201,-0.284326361787167,-0.223566307549517,-0.1619239392337,0.02585266757714,0.0885711859161588,0.212713430750403,0.449029173771329,0.657130762390419,0.746422348584664,0.82394240845063,0.857898272666199,0.915532157116477,0.958727552536628,0.999316454327887,0.999665763932699,0.988542902374693,0.961830128719332,0.942749725274103,1.11746839560415,0.832266684861232,0.708704714028785,-0.0323323852270731,-0.110770685249986,-0.342234218310929,-0.417089827942677,-0.561573933569864,-0.630632216808899,-0.821834144997627,-0.879405273821711,-1.03045549460063,-1.14500131575734,-1.19902321352061,-0.969164867746094,-0.933087868576795,-1.65003946735405,-0.745855597395312,Swell_with_Oscillatory_Transient
0.758679479931505,0.89685669735006,0.922860534923525,1.69579052313763,1.70788701416163,1.7132432554001,1.71183810821589,1.66724297488634,1.6391136107406,1.56358492797975,1.34013157177036,1.03247282024748,0.852932036116492,0.659940004259041,0.559343901702256,0.351934990821895,0.138975854900499,-0.0872663771031327,-0.257149144029087,-0.672445235686577,-1.00293460281264,-1.08681135538144,-1.1054634206048,-1.44902471419039,-1.72787571175975,-1.63114892420442,-1.69641278749178,-1.68453787313408,-1.4633975768643,-1.34013157177036,-1.27043815098907,-1.03247282024748,-0.944566314037089,-0.659940004259041,-0.351934990821894,-0.138975854900498,0.183511903449614,0.395592219437423,0.700995374008861,0.981565417979965,Swell_with_Oscillatory_Transient
-0.522676331856966,-0.718271382439797,-0.760541361292794,-0.898119285117647,-1.36736001604886,-1.40020410788735,-1.42752223380441,-1.47535420188121,-1.47971428158041,-1.47092101182942,-2.07032542453001,-0.691852848953878,-0.430184136271818,-0.74532823371211,-0.99693320914323,-1.31635389113482,-1.08255919204692,0.280961039286771,0.456652524066596,0.410098908824926,0.0758065402192164,-0.0490636088177254,0.0222026003265258,1.46839421867523,1.34043248723637,1.86196795696445,1.85788979425181,1.39027890882993,1.20744937915409,1.02751857546412,1.05631295057799,1.3769614686784,1.43699752191514,1.1515185318463,0.732957295145501,0.566045077392265,0.299801145540963,0.115803376982808,-0.162701629026532,-0.435442848713913,Swell_with_Oscillatory_Transient
-0.152654368905967,-0.553422049439222,-0.633482186089058,-0.925717680653894,-0.990333071223984,-1.0510400696021,-1.10759909300002,-1.25024325529127,-1.54156482385519,-1.00670795784886,-1.59377237874012,-1.3422816040797,-0.940403183779271,-1.14558747792921,-1.35310452956886,-1.45964233495079,-0.991938680313689,-0.609501148335568,-0.744749906413224,-0.777545281393561,-0.324062215024298,-0.0538064266772234,0.195152838981186,0.446324112025521,0.859843280508657,1.4356031765841,1.38697623008325,1.18805623309273,1.24569057276943,1.48358515168666,1.56144648137011,1.35796029968834,1.23968964955403,1.21368900523487,1.25236750561807,0.993107047882655,0.683705584523189,0.685980985696139,0.397405219417191,0.13766421538571,Swell_with_Oscillatory_Transient
0.942540208248569,0.829843089731595,0.793168673994873,0.616797179107475,0.566156263599452,0.513280987971195,0.458380026779193,0.283724533480278,0.222954472734646,0.0990179571340498,-0.151560611254877,-0.392616069037722,-0.504789457797916,-0.609002015262031,-0.657603762012704,-0.746839904081346,-0.824297934722093,-0.93919843663715,-0.958905829110137,-0.986904683458922,-0.999339461401278,-0.999649339855112,-0.988447965811073,-0.863242493912392,-1.22679638916748,-0.856820899835883,-0.812215954906636,0.137914895582939,0.437276578632942,0.560015670749006,0.415550987265708,0.183019249219562,0.383389602865394,1.29817594193867,1.23829938722587,0.937245070680357,1.33462812117772,1.80325196324007,1.61951177201417,1.19120233978119,Swell_with_Oscillatory_Transient
-0.93658391033642,-0.820007674117744,-1.02993935777694,-0.793737137448389,-0.726237159212875,-0.655871054696145,-0.582916526765512,-0.351445807513233,-0.271101666510925,-0.107524945319083,0.222109249598922,0.537787503503948,0.68412558166165,0.819674590719734,0.882727577510301,0.998147291014071,1.09782562547426,1.24394325186945,1.26851383900646,1.30255906797743,1.31606216233532,1.31503107972109,1.81960624238889,1.50838757333113,1.2186521845777,0.364811457610766,0.671387135018365,-0.30996572632833,-0.501888552717221,0.0382945733442165,0.140293070017852,-0.963907891771749,-0.612164509406431,-0.819674590719734,-0.998147291014071,-1.09782562547426,-0.922635305086598,-0.963697764328515,-0.99665800295687,-0.994311134953983,Swell_with_Oscillatory_Transient
-0.845544966665822,-0.951757195337383,-0.969146525752278,-0.999997411245907,-0.997881270457203,-0.991826948182592,-0.981858338066136,-0.928936443762141,-0.90385588662142,-0.843106512823461,-0.682886629567345,-0.47975846789417,-0.366007974776976,-0.246485317254983,-0.185145720933581,-0.0605194346097365,0.065061279350461,0.311180240174267,0.370239224624494,0.483746386025669,0.589624577943134,0.63917557498392,0.730524367258308,0.930611714088994,0.969146525752278,0.928936443762141,0.90385588662142,0.807677446190854,0.769060845670859,0.950546645950737,0.221489671065551,0.224944620180999,0.444920713178339,0.994430219068524,0.48749436809893,-0.290922934932054,-1.02681374284566,-0.880641812171871,-0.27783677980391,-0.411368386489965,Swell_with_Oscillatory_Transient
0.301682338421329,0.0551013808726853,-0.0077024750822988,-0.256142997567129,-0.316333316658572,-0.375275212668109,-0.432736068860182,-0.593999249176487,-0.64333993993705,-0.734219709956773,-0.879991380513887,-0.970469956251404,-0.993050646835255,-0.999970335498812,-0.997513480051121,-0.980814811760887,-0.948648107978816,-1.59605794733024,-1.26518355423936,-0.517824533937448,-0.61718528852194,-0.900581016287691,-1.08157302329571,-0.172416793742274,-0.389049326751022,0.692592677577875,1.0053284537878,1.16516116884006,0.984255678056919,0.887301558103998,1.06371844947575,1.5749372473704,1.48175550544466,1.07377321919648,1.48269172565812,1.45398845569842,0.939404046789052,1.02447433496772,0.67891193649176,0.529307485136932,Swell_with_Oscillatory_Transient
-0.976676074721367,-0.892593789867984,-0.862522615794794,-0.709583194421658,-0.663939433685792,-0.615675407330243,-0.5649815914173,-0.40036523386958,-0.342036757122039,-0.221565738312896,0.0279039655227062,0.27562036058091,0.393925659134136,0.506018514723036,0.559178245924702,0.658676157252651,0.747786352106663,0.889408291619936,0.916355651212212,0.959308982567841,0.987133438204966,0.995225674551863,0.9996106085412,0.919142304039878,0.862522615794794,0.400365233869579,0.342036757122039,0.159898640324559,0.0976004954536016,0.465881832063399,0.446687313477783,-0.742479301032631,-0.990327120354341,-0.409690678009557,-0.569076623349916,-1.37434991686152,-1.17892290538823,-0.686955480022125,-1.39978812830866,-1.62124344664475,Swell_with_Oscillatory_Transient
-0.998573606660728,-1.18023024587023,-1.16304025684333,-1.04932843885796,-1.01022370145998,-0.967132072639649,-0.920223615369221,-0.758519411535328,-0.698334240338739,-0.569944279393539,-0.288365810455205,0.0113317428892944,-0.147559959938407,-0.110041566435393,0.362672718642248,1.03643058840095,0.561273874179235,1.07075715138768,1.36338351165269,1.10829811065954,0.678107620476543,0.825379946834875,1.46971723222163,1.06851138616859,1.49084632670723,0.758519411535327,0.698334240338739,0.502246186164985,0.432565956694094,0.288365810455205,0.214414985785633,-0.0113317428892945,-0.0868886967137879,-0.310317281152824,-0.522752721200631,-0.54375145230009,-0.691379194791071,-0.776479732236524,-0.88080302017409,-0.953923422004142,Swell_with_Oscillatory_Transient
0.74822637719023,0.889711160835268,0.916620890509875,0.9872392334686,0.995290164593137,0.999413140142848,0.999591888616848,0.976533502771682,0.961083622513823,0.918880930747256,0.79189574177817,0.615152830964349,0.511488457446931,0.472505071211977,0.279899755211293,0.150238431071513,0.266579880803071,-0.347659481869461,-0.391864362080864,-0.280661644535935,-0.433711416418237,-0.63229037093172,-0.872955040491334,-1.12544732296997,-1.17333357149108,-1.01346510284902,-1.05515202526289,-1.05467351407277,-1.01908680392339,-0.936004090479361,-0.888835976697793,-0.727097691875053,-0.66714960599683,-0.472505071211978,-0.261121808715524,-0.114581798574531,0.0912752217448655,0.215365544979854,0.394534960566306,0.559727778482204,Swell_with_Oscillatory_Transient
0.682316555095918,0.479073880166824,0.423012615245734,0.184379072356637,0.122301253313102,0.0597407670968684,-0.0030554886341364,-0.190381807416754,-0.251648221116454,-0.370963755758188,-0.590254450732475,-0.772457287763222,-0.845961196847427,-0.906123792504625,-0.930896946063142,-0.969338508890312,-0.992493024377524,-0.991727115836253,-0.981710123918833,-0.950107878833773,-0.90352186493257,-0.874830596554333,-0.807217246712745,-0.533244459350932,-0.803315703560188,0.57872247695713,0.354920327692459,0.405499416553407,0.814192388776443,0.729851303613028,0.450494791412832,1.11540199063845,1.22383790039086,0.702766159626689,1.379453156428,0.881503062824195,1.33082925115607,1.15827021879032,0.974684651178193,1.00047536277159,Swell_with_Oscillatory_Transient
0.125243801917134,-0.125422664193071,-0.187469859097001,-0.425860852695707,-0.481832664123408,-0.535902902154219,-0.587858176260975,-0.729030330859841,-0.770570698276601,-0.844376222535305,-0.951084367820741,-1.74241039707203,-1.74239063389485,-1.71489232956744,-1.69095745745137,-1.62318820055123,-1.52982029608276,-1.27255889922579,-1.19499879313275,-1.02605494471966,-0.840929596892838,-0.952483638826667,-0.506520562273599,-0.0257125324377771,0.112435306416504,1.0628386720425,1.18248386778596,1.69449566510057,1.78373209509367,1.73730957877916,1.64811098298461,1.56671364158898,1.6525671008679,1.90098289043475,1.62254422211376,1.35521190715245,1.32634412067438,1.35674062178031,0.972107119998204,0.468774954666222,Swell_with_Oscillatory_Transient
-0.0109690508021763,0.238050487621242,0.298566216098683,0.526533082740557,0.578875741534654,0.628933842240085,0.676509828402735,0.802520876124762,0.838399617838851,0.900102221719207,0.980172759353865,0.998655437695073,0.984283549672004,0.954388922088115,0.933758525737049,0.881538340340395,0.815415768711094,0.645837440047599,0.5966240385569,0.491336943402341,0.378301171139865,0.319430590584647,0.19814480013523,-0.176595282624084,-0.298566216098683,-1.20216648540746,-1.25591240294115,-1.38666120367389,-1.4195077380134,-1.46828683995677,-1.48402689873032,-1.49597366670907,-1.48814572587038,-1.42966296617574,-1.72254960840623,-0.616657266046131,-1.43227868094207,-1.27362147636257,-0.129846846506687,-0.92978760512947,Swell_with_Oscillatory_Transient
-0.148647806618318,0.101949230070096,0.164211412555297,0.404366372782965,0.460996474539812,0.515807233820907,0.56858233760002,0.712655989645065,0.755298134138902,0.831483447967548,0.943520415375431,1.778409580703,1.7836853946272,1.91061316737042,1.92658969943171,1.77599905090792,1.49458594715507,1.26319437079357,1.27724979532719,1.23751336171074,1.00737096393734,0.8323772213082,0.474112305812642,-0.0701256795463009,-0.293127775787603,-1.27213609514518,-1.34825502485771,-1.54359060711085,-1.5968387301788,-1.68424372256137,-1.71805564430259,-1.778409580703,-1.78456892679614,-0.986425167960852,-0.938182715931259,-0.887401966676806,-0.785301512719537,-0.701513678001371,-0.555549525925455,-0.389904754928511,Swell_with_Oscillatory_Transient
-0.0966430458624052,-0.341132622891473,-0.399483516934136,-0.614917068685241,-0.663219758003025,-0.708905021932257,-0.751792561607821,-0.862035428234808,-0.892159649043946,-0.941740260055174,-0.995798368675726,-0.987286803502163,-0.959580166717194,-0.916740377477688,-0.889847622180464,-0.825646638466092,-0.748424714045714,-0.559975528613915,-0.506848025021339,-0.39480968928822,-0.27654496890715,-0.215657519890032,-0.0915729705904705,0.281435434234928,0.399483516934136,0.862035428234808,0.892159649043946,1.62810374465601,1.65430938845443,1.68705661042913,1.69346895028105,1.48475331940739,1.27381084696791,1.86230494058029,1.2059719088513,1.03102158798124,1.3423525169615,0.663960333949125,0.638962750785934,0.319641302871969,Swell_with_Oscillatory_Transient
-0.288058168902952,-0.0408596445194849,0.0219590655723727,0.269899101881012,0.329826793711667,0.388452809871072,0.445545780257123,0.605408777244064,0.654190038937531,0.743824866475055,0.886674237301205,0.973810604837984,0.994627674033589,0.999758870647912,0.996407253754211,0.977935673866331,0.944041464211123,0.832358077530011,0.795914701733701,0.713760836902122,0.620350537292541,0.569878262786777,0.462394633301822,0.10351710026142,-0.021959065572373,-0.924013806860948,-0.998466905354247,-1.19708676992766,-1.25417584212922,-1.35329923887761,-1.39494236866264,-1.27427936210193,-1.64984919257254,-2.12430237888695,-1.23599420551442,-0.832588384055361,-1.36471986561896,-1.75839297951659,-1.17911314629288,-0.238336033683191,Swell_with_Oscillatory_Transient
0.995057932773645,0.939102428452256,0.915672156539907,0.786949702744335,0.746654009760984,0.703411614514875,0.657393174984474,0.504548166262271,0.449340254287622,0.333829287211459,0.0889179954383741,-0.161580341005617,-0.283992531625784,-0.401925990373298,-0.458628411670224,-0.566386628502186,-1.05577249719902,-1.31730839977995,-1.37029367235623,-1.45985268215493,-1.52638894308234,-1.5506809554658,-1.58083377505069,-1.52177312244483,-1.08491278979643,-1.38023199135422,-1.40675454333982,0.116920968492893,0.344417294289559,-0.215466524575416,-0.565813675179656,0.304259581482832,0.851184536176816,0.615589410695351,0.448039635762712,1.49876773600576,1.28468854339827,0.753671738790688,1.88644080058735,1.56885313855677,Swell_with_Oscillatory_Transient
0.762994278023612,0.578268964032217,0.525900476217825,0.297856129002805,0.237327871635762,0.175862989584164,0.113704056656835,-0.0744760385825218,-0.136945215046543,-0.260017783025614,-0.491984753246133,-0.693038512026845,-0.777926494921033,-0.850546112279555,-0.88188931793818,-0.934024524824013,-0.971429606994166,-1.18488728423773,-1.1816776810349,-1.16129892048667,-1.12260578223601,-1.09657096352035,-1.03163815908727,-0.744581268646557,-0.623175536154915,0.133620998045869,0.0625637162090115,0.486732153788286,0.581706448814588,0.469099413088314,0.52111780247947,0.938719140976148,0.865802189044854,1.02767107012459,1.07517134516937,1.06196821685023,1.26201732546515,1.1816776810349,1.14421018879898,1.0662084801873,Swell_with_Oscillatory_Transient
0.355018003754253,0.111374365772581,0.0487547242137447,-0.201171135604837,-0.262281007426943,-0.322355775937531,-0.381158353470838,-0.547642846641449,-0.599099792573889,-0.694726818946486,-0.851776792244518,-0.955306497069916,-0.984824272734662,-1.67600493900529,-1.6778346467068,-1.66164803324184,-1.61925623767224,-1.36945636490122,-1.37161923098045,-1.36856692291333,-1.20681875239748,-1.06567864999406,-0.783492665703493,-0.380840560187475,-0.0628084104166188,0.965157457181973,1.08981656197241,1.23624957829599,1.2510367314044,1.3503879719369,1.44294102738938,1.68814602733902,1.70019245269649,1.60490655361216,1.65122286512044,1.69397503797365,1.50510335857023,1.3279750981743,1.22243370401083,1.0279811695362,Swell_with_Oscillatory_Transient
-0.504552275833651,-0.273986678836323,-0.213058283420904,0.0366151752254855,0.0992913382374296,0.234103997552763,0.323422688038251,0.582336907827407,0.664492196382132,0.470422766321675,1.0027644946433,1.73970582176989,1.4325016487184,0.928324218362908,1.2937118368461,1.94171402875066,1.17516365483468,1.833638656231,1.64007086057319,0.795323018262146,1.19980285405981,1.08181793812762,0.952490154957206,0.483685654737004,0.308696253461345,-0.582336907827408,-0.664492196382133,-0.61701340581506,-0.665209035890274,-0.753544622194238,-0.793335958220535,-0.893358558719045,-0.919810294685456,-0.977039491456583,-0.99965657714703,-0.995058405396899,-0.958827843865888,-0.915674069637389,-0.82414236068074,-0.703414997726882,Swell_with_Oscillatory_Transient
0.670505332278488,0.833944373020487,0.866949629209606,0.963658799420335,0.978530856040438,0.989541098419975,0.996646074162373,0.994326664856662,0.985685588304516,0.95678273773418,0.854403708928495,0.698339352813797,0.603123367730332,0.498395766849324,0.442976079027314,0.327117646392337,0.206100373063143,-0.0437253773247367,-0.106369561224196,-0.40403848449197,-0.614970999666717,-0.717002868616272,-0.912186052542711,-1.1842056739592,-1.75204924075467,-1.98283147551826,-2.01403289650453,-1.53210820294387,-1.37143178808826,-1.33105506479387,-1.41815893171252,-1.44456315456542,-1.27338744775414,-0.669565799218177,-0.608561888775623,-0.361813615495605,-0.0335153097571462,0.186734041055893,0.510512121135,0.81620505481085,Swell_with_Oscillatory_Transient
0.991665572623706,0.928469711246813,0.903316679235826,0.768255746597829,0.726544855506957,0.681966623798169,0.634696981386165,0.478653759185398,0.422578933940078,0.305653988936187,0.0592630569114621,-0.190851590933288,-0.312376140343809,-0.428974331416647,-0.484847572152173,-0.590640683482856,-0.687119038403372,-1.19623949233155,-1.2411753003471,-1.31619385121595,-1.37045523879503,-1.38952138674229,-1.41114866103414,-1.34289292975323,-1.62490330111105,-0.99850057991495,-0.654836348637992,0.087277299076242,0.0468252945054708,-0.261424243413085,-0.349139341244357,0.184473948157553,0.499549543675641,0.881046123419031,0.563479656046488,0.713213649425918,1.3829137292429,1.48281557149285,1.34598053012168,1.40310372858803,Swell_with_Oscillatory_Transient
-0.862272177132211,-0.709234523236577,-0.663569414024139,-0.456673595611423,-0.399911853311417,-0.341571841628738,-0.281883801936481,-0.0971081340468505,-0.0344227520373181,0.0911076379039342,0.335900922463697,0.559588316707887,0.659048310627154,0.748114718991453,0.788304353734413,0.859204059666502,0.916553604314023,0.987212421086222,0.995273836841871,0.999596681809975,0.988155289975821,0.976569731739058,1.60353386426959,1.2804142896663,1.12969428702172,0.628145845144681,0.171313800621592,-0.649402266515848,-0.376805057839981,-0.0726998049119134,-0.367206114290935,-1.41758793156019,-1.25419423368474,-0.857973907085103,-1.90823124806289,-1.59480699277376,-1.37634496843279,-2.03951899538733,-1.56919369125653,-1.50665714394732,Swell_with_Oscillatory_Transient
-0.940114218206003,-0.995347133039441,-0.999433157765513,-0.976406386593111,-0.960920616382664,-0.941642531502225,-0.918648213745499,-1.41838176448131,-1.29702727301282,-0.886977768158262,-0.262700704471502,-0.45557058380026,-0.490042804101071,-0.292332605965906,-0.117565029707676,0.281491457730727,0.588276073239263,0.641819416645743,0.60008628795174,0.583157821199669,0.719536163736709,0.838340763640287,1.10423231130097,1.22019604716398,1.09321100953119,1.1213084153398,1.03476868012711,0.720097340295287,0.632074997868122,0.516263769022474,0.48507125638163,0.409457248360439,0.361609408059119,0.0988295535027268,-0.244754277546164,-0.421513445349956,-0.563851774295581,-0.629198312391201,-0.788965672897235,-1.01439961940435,Swell_with_Oscillatory_Transient
-0.64156990866669,-0.81217501121716,-0.847205229754857,-0.952709139346196,-0.96991020012869,-0.983283468461097,-0.992776166162975,-0.997673602352197,-0.991424383788488,-0.967227953795278,-0.873695959036881,-0.725266433943229,-0.633259533267666,-0.531265751461563,-0.477020963332912,-0.363105144734124,-0.243462941094379,0.0053927531271789,0.0681717182531795,0.192675822517397,0.385172015596717,0.457502663497602,0.596468966974376,0.948935486567785,1.0387673682701,1.08309430970816,1.00667938143918,1.21815614695062,1.30418064517053,1.22640431360395,1.06991409162136,0.696582802234898,0.716071121394507,0.841853983564079,0.397842261403679,0.110591995202756,0.154176969819495,0.0929605039161399,-0.425250600357406,-0.601389387682415,Swell_with_Oscillatory_Transient
