,Unnamed: 0,s1,s2,s3,s4,s5,s6,s7,s12,s15,s19,s21,s22,s23,s24,s25,s26,s30,s33,s40,s41,s43,s45,s52,s53,s55,s60,s61,s62,s63,s66,s68,s69,s70,s73,s74,s75,s77,s78,s80,s81,s84,s85,s86,s88,s89,s91,s94,s95,s96,s98
11,11,-0.814028313540006,-0.848892330230809,-0.880406156716206,-0.908445422320358,-0.932899468871846,-0.953671787420924,-0.970680399116247,-0.997451507408166,-0.966414678284086,-0.872142745979992,-0.803946167361384,-0.765018110885422,-0.723070877429325,-0.678270013559676,-0.6307923278186,-0.580825192941227,-0.3601368919989,-0.178949948674043,0.256987683745868,0.317162256985459,0.433523778189674,0.543048370437286,0.848892330230809,0.880406156716206,0.932899468871846,1.71538911137582,1.46318367069008,2.12877292612838,2.34447973996095,1.01330546499807,2.02943286859841,2.08387147189436,1.51844255105266,1.22322795870152,1.69167648916787,1.59767468354838,0.366877778823849,0.341023673216926,1.1693717175384,0.94764728624662,-0.185295439192046,0.277938472181634,0.540057285374704,-0.457944376357415,-0.8860781354271,-0.277196547624322,-1.14399170197942,-1.45932278315102,-1.21738817775147,-0.677970390734253
12,12,-0.793550774982105,-0.753776598947053,-0.711027611043729,-0.665472521997231,-0.617291116931886,-0.566673545841497,-0.513819573154188,-0.223566307549517,-0.0369678794298455,0.212713430750403,0.33350105771287,0.392038714592622,0.449029173771329,0.504247519943077,0.557475831522388,0.608504040681161,0.786734819972387,0.888468404335993,0.999316454327887,0.999665763932699,0.988542902374693,0.961830128719332,0.942703312901399,0.889239710322146,0.772009083021652,0.430175591540128,0.355589976627533,0.279601010530796,0.202508586983046,-0.0323323852270731,-0.188771823984529,-0.26602796657145,-0.342234218310929,-0.561573933569864,-0.630632216808899,-0.697201682796645,-0.821834144997627,-0.879405273821711,-0.983922188880463,-1.03045549460063,-1.14500131575734,-1.17432953572767,-1.19902321352061,-1.33398709883309,-0.969164867746094,-0.933087868576795,-1.65003946735405,-1.4046509266592,-1.01946991610713,-0.750746441927093
13,13,0.758679479931505,0.798088167281065,0.834347165246167,0.867313376127005,0.89685669735006,0.922860534923525,1.61966871335337,1.7132432554001,1.68879249270106,1.56358492797975,1.4633975768643,1.40453610548575,1.34013157177036,1.27043815098907,1.19573089123381,1.11630462792833,0.757931625116923,0.456540324305375,-0.0872663771031327,-0.257149144029087,-0.672445235686577,-1.00293460281264,-1.17938819264363,-1.30023058940734,-1.60060981983837,-1.73241798347006,-1.64740954177816,-1.57297838271396,-1.53005515607901,-1.63114892420442,-1.73878224801172,-1.73817886355335,-1.68453787313408,-1.34013157177036,-1.27043815098907,-1.19573089123381,-1.03247282024748,-0.944566314037089,-0.757931625116923,-0.659940004259041,-0.351934990821894,-0.245940730713444,-0.138975854900498,0.0761750132728296,0.183511903449614,0.395592219437423,0.700995374008861,0.797790429721468,0.891436971083744,1.067820074606
14,14,-0.522676331856966,-0.575175826662446,-0.625405365252929,-0.673166714587292,-0.718271382439797,-0.760541361292794,-0.799809830851065,-1.40020410788735,-1.46517157317241,-1.47092101182942,-1.43893043903626,-2.17111115687002,-2.07032542453001,-1.80276595892253,-1.42848527850437,-1.02996262527831,-0.53310324514633,-1.20976409202818,0.280961039286771,0.456652524066596,0.410098908824926,0.0758065402192164,1.15456758877793,1.36800267042515,1.45156261458145,0.896088983083017,0.97777230683542,1.14556275410087,1.36454440105926,1.86196795696445,1.75817023488177,1.58881196320614,1.39027890882993,1.02751857546412,1.05631295057799,1.14752482692877,1.3769614686784,1.43699752191514,1.32320176740676,1.1515185318463,0.732957295145501,0.650785362524049,0.566045077392265,0.390205990629615,0.299801145540963,0.115803376982808,-0.162701629026532,-0.254740469046652,-0.345773964815296,-0.523393238623569
15,15,-0.152654368905967,-0.21440773231418,-0.275314926356524,-0.335135578163965,-0.553422049439222,-0.633482186089058,-0.711042257960882,-1.0510400696021,-1.20739761543182,-1.00670795784886,-1.02912474136275,-1.29533695738995,-1.59377237874012,-1.79098369432079,-1.80152126711114,-1.62478886288749,-0.975121832229886,-1.48357666542706,-0.609501148335568,-0.744749906413224,-0.777545281393561,-0.324062215024298,0.0483152748328242,0.209308268115852,0.687220048493765,0.752942953098894,0.774821803303854,0.891615435693646,1.07422235922061,1.4356031765841,1.29175466013219,1.20910389886801,1.18805623309273,1.48358515168666,1.56144648137011,1.56053505583817,1.35796029968834,1.23968964955403,1.16652337278913,1.21368900523487,1.25236750561807,1.14302792293949,0.993107047882655,0.735762217098119,0.683705584523189,0.685980985696139,0.397405219417191,0.311941929315537,0.225247546931585,0.0495375860745059
16,16,0.942540208248569,0.919702464024842,0.893235074347698,0.863242493912392,0.829843089731595,0.793168673994873,0.753363983866192,0.513280987971195,0.343374863113672,0.0990179571340498,-0.026480130801011,-0.0891963797083238,-0.151560611254877,-0.213326702310264,-0.274250890331333,-0.334092735381577,-0.557996815783674,-0.703610247145294,-0.93919843663715,-0.958905829110137,-0.986904683458922,-0.999339461401278,-0.919702464024842,-0.893235074347698,-0.829843089731595,-0.733236960587065,-0.434873868797887,-0.303377424321148,-0.354470325784582,-0.856820899835883,-0.58925118777111,-0.2398223708384,0.137914895582939,0.560015670749006,0.415550987265708,0.242228713023724,0.183019249219562,0.383389602865394,1.03355664176517,1.29817594193867,1.23829938722587,1.05772502000167,0.937245070680357,1.08825671638476,1.33462812117772,1.80325196324007,1.61951177201417,1.40565740157833,1.24274574137535,1.26605226000738
17,17,-0.93658391033642,-0.912731252574358,-0.885276461545631,-0.854327888767527,-0.820007674117744,-1.02993935777694,-0.976439214325363,-0.655871054696145,-0.430402952473603,-0.107524945319083,0.0577475084927295,0.140205041668764,0.222109249598922,0.303136893792978,0.382968195157306,0.461288096016873,0.753386722793298,0.942296841832303,1.24394325186945,1.26851383900646,1.30255906797743,1.31606216233532,0.705885935241801,1.07182230302667,1.59349902136894,0.997887064469905,1.21785655542389,0.99629494583653,0.474655193795116,0.364811457610766,0.616989447538852,0.184554243605311,-0.30996572632833,0.0382945733442165,0.140293070017852,-0.15081402660936,-0.963907891771749,-0.612164509406431,-0.753386722793298,-0.819674590719734,-0.998147291014071,-1.05005850884833,-1.09782562547426,-1.18019059401148,-0.922635305086598,-0.963697764328515,-0.99665800295687,-0.999820517963967,-0.999037198161206,-0.985660979954645
18,18,-0.845544966665822,-0.877400599774036,-0.905793533561147,-0.930611714088994,-0.951757195337383,-0.969146525752278,-0.982711077590959,-0.991826948182592,-0.950350913150025,-0.843106512823461,-0.769060845670858,-0.727409113343479,-0.682886629567345,-0.635669104245535,-0.585942883378856,-0.533904213643322,-0.30685214863761,-0.123075439036688,0.311180240174267,0.370239224624494,0.483746386025669,0.589624577943134,0.877400599774036,0.905793533561147,0.951757195337383,0.999997411245907,0.997881270457203,0.991826948182592,0.981858338066136,0.928936443762141,0.875208223228681,0.843106512823461,0.807677446190854,0.950546645950737,0.221489671065551,0.0827119531644689,0.224944620180999,0.444920713178339,0.890794848908445,0.994430219068524,0.48749436809893,0.107965834924666,-0.290922934932054,-0.902174950266344,-1.02681374284566,-0.880641812171871,-0.27783677980391,-0.196566631663624,-0.239891170943104,-0.687907060936471
19,19,0.301682338421329,0.241222022239674,0.179809712940098,0.117687776850791,0.0551013808726853,-0.0077024750822988,-0.0704759328870593,-0.375275212668109,-0.542314314751869,-0.734219709956773,-0.813520396548882,-0.84843007147202,-0.879991380513887,-0.908079765606685,-0.932584374726817,-0.953408499377176,-0.99848076487528,-0.991119894618229,-1.59605794733024,-1.26518355423936,-0.517824533937448,-0.61718528852194,0.102612163851487,0.0366256447450251,-0.363160248625522,0.712746992177192,0.721388450057232,0.570300347669391,0.387886416089575,0.692592677577875,1.22850474228593,1.27838743336809,1.16516116884006,0.887301558103998,1.06371844947575,1.31152349605567,1.5749372473704,1.48175550544466,1.13048110844313,1.07377321919648,1.48269172565812,1.5382019916508,1.45398845569842,1.06515225925505,0.939404046789052,1.02447433496772,0.67891193649176,0.631470221830927,0.581536382695829,0.474989652751788
20,20,-0.976676074721367,-0.961266569081256,-0.942063383453903,-0.919142304039878,-0.892593789867984,-0.862522615794794,-0.829047459006162,-0.615675407330243,-0.457113651948513,-0.221565738312896,-0.0976004954536015,-0.0349171660165131,0.0279039655227062,0.0906149728581167,0.1529683642937,0.214718059480013,0.450861759621627,0.610131156053944,0.889408291619936,0.916355651212212,0.959308982567841,0.987133438204966,0.961266569081256,0.942063383453903,0.892593789867984,0.709583194421658,0.663939433685792,0.615675407330243,0.564981591417299,0.400365233869579,0.282358417555869,0.221565738312895,0.159898640324559,0.465881832063399,0.446687313477783,0.155507188272493,-0.742479301032631,-0.990327120354341,-0.720181876970193,-0.409690678009557,-0.569076623349916,-0.996719794005721,-1.37434991686152,-1.45921102233954,-1.17892290538823,-0.686955480022125,-1.39978812830866,-1.69663153779329,-1.78158042895566,-1.29843748931984
21,21,-0.998573606660728,-0.99995568846264,-0.99739140199849,-1.1927624053126,-1.18023024587023,-1.16304025684333,-1.14126027926521,-0.967132072639649,-0.815711053149143,-0.569944279393539,-0.432565956694094,-0.361178587012719,-0.288365810455205,-0.214414985785633,-0.139617963124053,-0.064269932147403,-0.313145140100419,0.832003685895923,1.07075715138768,1.36338351165269,1.10829811065954,0.678107620476543,0.878996812864713,0.866330768046337,1.3395910917483,0.736155519763775,0.800720079422889,0.994810275667053,1.15802550531667,0.758519411535327,0.635393062934101,0.569944279393539,0.502246186164985,0.288365810455205,0.214414985785633,0.139617963124053,-0.0113317428892945,-0.0868886967137879,-0.236677038923011,-0.310317281152824,-0.522752721200631,-0.489981771600509,-0.54375145230009,-0.644649262676236,-0.691379194791071,-0.776479732236524,-0.88080302017409,-0.908795192770078,-0.933200765929233,-0.970881378138557
22,22,0.74822637719023,0.788407885904591,0.825477908882588,0.85929014767921,0.889711160835268,0.916620890509875,0.939913136293891,0.999413140142848,0.988129451429821,0.918880930747256,0.862186937789942,0.828676543649799,0.79189574177817,0.751989689196495,0.70911587686297,0.663443508127696,0.456523877015386,0.153622969769062,-0.347659481869461,-0.391864362080864,-0.280661644535935,-0.433711416418237,-0.806860083146553,-0.965336260051973,-1.20429440511647,-1.11763459972293,-1.24911050401147,-1.32417787959737,-1.29526448124852,-1.01346510284902,-1.14710821643392,-1.08609790969661,-1.05467351407277,-0.936004090479361,-0.888835976697793,-0.838160033386728,-0.727097691875053,-0.66714960599683,-0.539601608828448,-0.472505071211978,-0.261121808715524,-0.18822321917256,-0.114581798574531,0.028566697593586,0.0912752217448655,0.215365544979854,0.394534960566306,0.451453446971766,0.506590252871492,0.610656314266545
23,23,0.682316555095918,0.635066719787368,0.585310566270204,0.533244459350933,0.479073880166824,0.423012615245734,0.36528191278835,0.0597407670968684,-0.128364043700354,-0.370963755758188,-0.484428970368608,-0.538404128110644,-0.590254450732475,-0.639775308698873,-0.686771265807374,-0.731056850485678,-0.877774582305676,-0.951996274661909,-0.991727115836253,-0.981710123918833,-0.950107878833773,-0.90352186493257,-0.635066719787368,-0.585310566270203,-0.534559324905166,0.186669412047254,-0.059410637306694,-0.373595034466368,-0.375714940210308,0.57872247695713,0.0637140013838184,0.0600398698565039,0.405499416553407,0.729851303613028,0.450494791412832,0.43599436415258,1.11540199063845,1.22383790039086,0.735486962098472,0.702766159626689,1.379453156428,1.1622822955588,0.881503062824195,1.05159322810474,1.33082925115607,1.15827021879032,0.974684651178193,1.2095231666841,1.23557687512126,0.706942103814019
24,24,0.125243801917134,0.0627005552146822,-9.01419340428129e-05,-0.0628804833337356,-0.125422664193071,-0.187469859097001,-0.248777196113907,-0.535902902154219,-0.684612813789454,-0.844376222535305,-0.904865429358719,-0.929809665569918,-0.951084367820741,-0.968605574580893,-0.982304137651968,-1.73209875347661,-1.73205930511848,-1.66034914877572,-1.27255889922579,-1.19499879313275,-1.02605494471966,-0.840929596892838,0.0149637629421365,-0.0075514847622344,0.0053831397759479,0.942084238443569,1.05483170743357,1.08819571271045,1.06441359184344,1.0628386720425,1.35407439918492,1.53957006281179,1.69449566510057,1.73730957877916,1.64811098298461,1.56895099465183,1.56671364158898,1.6525671008679,1.85891124416329,1.90098289043475,1.62254422211376,1.47227836299726,1.35521190715245,1.29251942729801,1.32634412067438,1.35674062178031,0.972107119998204,0.772689384477877,0.595476442639103,0.401578139521737
25,25,-0.0109690508021763,0.0518393360495951,0.114443136725119,0.176595282624084,0.238050487621242,0.298566216098683,0.357903640123111,0.628933842240085,0.763474951149521,0.900102221719207,0.947609675868046,0.965796997369926,0.980172759353865,0.990680227254972,0.997277932897848,0.999939838152526,0.971252781382524,0.90944301107859,0.645837440047599,0.5966240385569,0.491336943402341,0.378301171139865,-0.0518393360495955,-0.114443136725119,-0.238050487621243,-0.526533082740557,-0.578875741534654,-0.628933842240085,-1.01340347266939,-1.20216648540746,-1.30470180799223,-1.34834215106873,-1.38666120367389,-1.46828683995677,-1.48402689873032,-1.49391018132199,-1.49597366670907,-1.48814572587038,-1.45492482173801,-1.42966296617574,-1.72254960840623,-1.09791776764409,-0.616657266046131,-0.971392281032847,-1.43227868094207,-1.27362147636257,-0.129846846506687,-0.421309333679462,-0.80297043644348,-0.653187191544002
26,26,-0.148647806618318,-0.0862615546505495,-0.0235348677357312,0.0392847005499818,0.101949230070096,0.164211412555297,0.225825527616201,0.515807233820907,0.667201317541651,0.831483447967548,0.894555771117609,0.920855190615841,0.943520415375431,1.71805564430259,1.74508718532071,1.76523166447287,1.8412415455604,1.87935416424572,1.26319437079357,1.27724979532719,1.23751336171074,1.00737096393734,0.153982340552496,0.0420112300690857,-0.181985835141895,-0.721819595926417,-0.822907915625394,-0.920748593732262,-1.01495549778969,-1.27213609514518,-1.41905300794626,-1.48425063711609,-1.54359060711085,-1.68424372256137,-1.71805564430259,-1.74508718532071,-1.778409580703,-1.78456892679614,-0.994789603126266,-0.986425167960852,-0.938182715931259,-0.914597089740804,-0.887401966676806,-0.822626358299621,-0.785301512719537,-0.701513678001371,-0.555549525925455,-0.502243998161353,-0.446956342789964,-0.331314391129896
27,27,-0.0966430458624052,-0.158948946616456,-0.220627548495077,-0.281435434234928,-0.341132622891473,-0.399483516934136,-0.456257832042118,-0.708905021932257,-0.828509147416953,-0.941740260055174,-0.976469064596969,-0.988083473665426,-0.995798368675726,-0.999583302461863,-0.999423337619355,-0.995319105456354,-0.940015177323847,-0.859443044851202,-0.559975528613915,-0.506848025021339,-0.39480968928822,-0.27654496890715,0.158948946616456,0.220627548495078,0.341132622891473,0.614917068685241,0.663219758003025,0.708905021932257,0.751792561607821,0.862035428234808,0.91876292330728,1.59547271918729,1.62810374465601,1.68705661042913,1.69346895028105,1.69319794185858,1.48475331940739,1.27381084696791,1.62452128142023,1.86230494058029,1.2059719088513,0.986588103110283,1.03102158798124,1.41202702768395,1.3423525169615,0.663960333949125,0.638962750785934,0.74803629347737,0.637871518965705,-0.0389454424431062
28,28,-0.288058168902952,-0.227360739585972,-0.165766021301088,-0.10351710026142,-0.0408596445194849,0.0219590655723727,0.0846911132645591,0.388452809871072,0.554238243691776,0.743824866475055,0.82172913152883,0.855890588982767,0.886674237301205,0.913958587487942,0.937635960677826,0.957612913096037,0.999164896025547,0.989123272645117,0.832358077530011,0.795914701733701,0.713760836902122,0.620350537292541,0.227360739585972,0.165766021301088,0.0408596445194847,-0.411937365250462,-0.503402862194374,-0.592881658024095,-0.68002062081146,-0.924013806860948,-1.06897951112825,-1.13527334314212,-1.19708676992766,-1.35329923887761,-1.39494236866264,-1.43108029820711,-1.27427936210193,-1.64984919257254,-2.14486990201453,-2.12430237888695,-1.23599420551442,-0.958495200858412,-0.832588384055361,-1.08759349846021,-1.36471986561896,-1.75839297951659,-1.17911314629288,-0.791823899889622,-0.452073311335561,-0.189034438103668
29,29,0.995057932773645,0.986859561133452,0.974766505658712,0.958826492114594,0.939102428452256,0.915672156539907,0.88862814495651,0.703411614514875,0.557764857130812,0.333829287211459,0.213053632856022,0.151284339233054,0.0889179954383741,0.0262007329384669,-0.0366199318843731,-0.09929607456612,-0.343637350814888,-0.513520836153677,-1.31730839977995,-1.37029367235623,-1.45985268215493,-1.52638894308234,-1.5662649792337,-1.54707184372791,-0.769053847023877,-1.63309524229931,-1.02495280965733,-0.509146120349549,-0.33957122508394,-1.38023199135422,-1.03423039807936,-0.427924517342225,0.116920968492893,-0.215466524575416,-0.565813675179656,-0.61261160530274,0.304259581482832,0.851184536176816,0.988275963819255,0.615589410695351,0.448039635762712,0.977136919307716,1.49876773600576,1.65368924657194,1.28468854339827,0.753671738790688,1.88644080058735,2.12804582910067,2.01871109901982,0.996038950085398
30,30,0.762994278023612,0.720900562385422,0.675961781575636,0.628355288431534,0.578268964032217,0.525900476217825,0.471456499484875,0.175862989584164,-0.0117129392190813,-0.260017783025614,-0.378989715239276,-0.436348267875076,-0.491984753246133,-0.545679599562581,-0.597220897796853,-0.646405237991794,-0.815846189693319,-0.909752109355808,-1.18488728423773,-1.1816776810349,-1.16129892048667,-1.12260578223601,-0.854244509740354,-0.800993466830693,-0.685230548361899,-0.280698860130005,-0.362251285635576,-0.356179430698774,-0.193605031905387,0.133620998045869,0.0968995751587895,0.276240462426297,0.486732153788286,0.469099413088314,0.52111780247947,0.702332970393424,0.938719140976148,0.865802189044854,0.858055754022902,1.02767107012459,1.07517134516937,1.00320106147588,1.06196821685023,1.30583160340839,1.26201732546515,1.1816776810349,1.14421018879898,1.12260578223601,1.09657096352035,1.03163815908727
